id_cliente,parent_id,num_pedidos,volumepedidos,volumecompras
1459,,1,10.64,
1459,54,1,21.5,
1459,65,4,1312.0486,
1459,147,1,33.84,
1459,325,1,6.95,
1466,65,1,495.0,
1474,65,3,1341.552,
1474,147,8,2250.4,
1474,378,7,7357.5009,
1476,99,1,234.0,
1476,147,1,83.8,
1477,147,1,65.0,
1478,,1,317.5,
1478,378,2,1893.6,
1485,99,1,27.5904,
1485,147,4,62.2401,
1485,378,1,10.65,
1488,,1,360.5,
1488,585,1,48.05,
1489,99,1,55.96,
1494,99,1,447.68,
1495,65,1,402.3756,
1495,147,3,252.4,
1499,65,1,99.96,
1499,99,1,292.4,
1499,378,2,2206.32,
1502,18,1,14.03,
1502,65,2,2383.7,
1502,99,1,22.01,
1502,147,2,89.12,
1502,378,4,1451.3,
1503,,3,174.1,10
1503,378,10,1985.38,314.58
1504,,1,670.4,
1504,147,2,7111.69,
1505,99,1,494.0,
1506,65,1,174.35,
1506,147,1,6.79,
1506,325,1,30.0,
1508,,1,228.5,
1508,147,1,284.15,
1509,378,1,275.94,
1511,,7,1746.824,
1511,54,1,10.45,
1511,58,1,18.7,
1511,99,1,63.2904,
1511,255,1,22.99,
1511,325,1,8.7,
1511,378,2,1855.11,
1514,378,1,2397.0,
1515,,3,739.0,
1515,378,2,423.0,
1518,147,1,3.49,
1518,378,1,445.0,
1519,,2,138.0,
1519,147,2,56.0,
1526,,8,765.6312,
1526,65,3,324.0012,
1526,147,2,20.44,
1526,325,1,3.5,
1526,378,7,500.9,
1528,,1,12.3545,
1528,378,4,423.32,
1529,,43,3295.1584,159.8016
1529,54,6,8.85,
1529,58,1,214.38,
1529,65,130,16008.289,715.611
1529,99,63,9845.08562,
1529,147,41,2234.0368,
1529,378,13,512.0865,
1531,,1,1096.8,
1531,65,4,18081.83,3273.27
1532,,1,289.0,
1532,65,1,304.24,
1532,378,8,1013.8,
1534,,4,4742.1,
1534,18,1,165.8,
1534,65,6,1057.446,
1534,99,1,259.0,
1534,147,10,2470.936,
1534,378,6,9739.09,
1536,,10,2194.86,241.96
1536,54,2,3.36,
1536,65,1,311.6832,
1536,378,2,359.5,
1539,99,1,270.75,
1543,,12,434.88,
1543,18,6,97.83,
1543,54,3,59.64,
1543,99,3,241.8,
1543,147,9,1964.7,
1543,255,3,192.33,
1547,,1,778.5,
1547,147,2,524.9,
1549,65,1,219.996,
1549,147,1,3.76,
1549,378,2,675.0,
1552,,1,13.43,
1552,54,1,10.4,
1552,65,2,146.3304,
1552,147,2,81.61,
1552,378,1,13.5,
1556,,2,364.35,
1556,147,3,507.82,
1556,378,4,2060.0498,
1561,58,2,151.92,
1573,147,1,577.0,
1577,,2,113.06,
1577,65,2,187.5216,
1577,325,2,96.0,
1577,378,2,655.2,
1579,65,1,449.322,
1581,65,1,40.7004,
1581,99,1,70.08,
1581,147,3,172.53,
1582,,3,930.192,
1582,147,1,62.4996,
1584,378,1,1035.63,
1587,65,1,400.0,400
1590,147,3,643.1396,
1590,325,2,160.0,
1590,378,6,1155.79,
1592,,2,77.6,
1592,65,4,240.5604,
1592,99,4,342.78,
1592,147,9,1250.262,380.998
1593,18,1,11.4,
1593,65,2,1160.1828,
1598,378,1,133.44,
1599,65,1,101.001,
1599,99,1,297.8,
1599,147,1,157.93,
1600,46,1,1.0,
1600,147,1,132.84,
1601,,3,1238.49,
1601,54,1,294.48,
1601,147,3,521.64,
1601,378,2,99.69,
1609,,2,245.4,
1609,147,4,362.8,
1609,255,2,427.4,
1615,99,1,1686.4,
1620,,1,25.0,
1620,54,1,2.64,
1620,255,2,49.5,
1622,,3,138.0,
1622,18,3,1409.5776,
1622,46,1,0.01,
1622,54,4,681.93,
1622,147,1,120.0,
1622,255,1,137.72,
1622,325,1,40.1,
1622,378,1,325.8,
1624,,1,189.05,
1625,147,2,556.62,
1628,,1,400.0,
1638,,5,1526.3295,
1638,18,1,164.4,
1638,54,2,535.72,
1638,65,1,147.4398,
1638,99,1,201.5,
1638,147,2,1039.2032,
1638,255,1,512.4,
1638,378,5,5396.0,154.8
1641,65,2,52.56,
1641,147,1,19.0,
1642,,1,37.44,
1642,147,4,1584.456,
1648,,3,119.3184,
1648,54,5,536.81,
1648,58,3,65.67,
1648,65,19,7863.9132,
1648,99,5,328.57005,
1648,147,6,107.39,
1648,378,4,657.5,
1652,,1,139.93,
1652,18,1,839.9952,
1659,,1,49.84,
1659,147,3,110.9,
1663,,6,490.0208,
1663,18,1,10.32,
1663,46,3,83.0796,
1663,54,7,450.6696,
1663,65,2,108.0,
1663,99,1,139.6188,
1663,147,2,1230.85,
1664,147,3,108.8,
1665,99,2,16.18,
1665,147,9,9339.6008,
1665,255,2,4.98,
1666,58,2,87.0,
1666,65,4,549.96,
1666,99,5,396.0,
1683,147,1,62.4,
1683,378,1,420.0,
1688,54,6,45.23,
1688,147,3,11.42,
1689,,2,46.92,
1689,54,6,122.64,
1689,65,3,75.84,
1689,99,3,172.76005,
1689,147,29,3202.4,
1689,255,5,331.58,
1689,378,6,2399.1698,
1692,,3,134.7,
1692,54,4,22.2,
1692,147,4,370.75,
1692,255,4,271.74,
1693,,45,7380.8046,
1693,46,3,9.25,
1693,54,8,154.45,
1693,65,14,2326.6264,
1693,99,20,7148.17816,
1693,147,69,11788.5972,
1693,255,3,101.3308,
1693,325,4,59.33,
1693,378,19,8272.4393,
1694,99,2,454.8,
1694,147,3,168.27,
1694,378,3,899.25,
1699,,1,32.04,
1699,99,1,22.25,
1699,147,1,15.74,
1699,378,1,57.0,
1700,,11,712.3836,
1700,18,2,15.74,
1700,54,3,18.14,
1700,65,7,157.4276,
1700,99,3,544.17455,
1700,147,8,257.7,
1700,255,1,2.49,
1700,325,1,64.36,
1700,378,7,4433.21,
1700,379,3,44.07,
1708,54,1,5.83,
1708,65,1,17.9499,
1708,147,2,16.45,
1710,54,1,1.68,
1710,65,1,32.05,
1710,147,2,190.07,
1710,255,1,5.81,
1710,378,1,13.5,
1714,,3,310.1304,
1714,54,2,86.74,
1714,99,3,396.645,
1714,147,14,4888.33432,
1714,255,4,495.44,
1714,378,1,82.6,
1717,378,1,450.0,
1718,,1,68.48,
1718,65,2,75.06,
1718,99,1,76.6,
1718,147,3,657.8,
1718,378,1,2080.0,
1719,54,1,12.6,
1719,65,1,21.4512,
1719,99,1,159.035,
1719,147,3,513.98,
1727,,1,340.0,
1727,378,2,773.02,
1730,,3,213.44,
1730,99,1,87.40008,
1730,147,1,142.08034,
1748,54,1,1.68,
1748,65,1,18.96,
1748,147,2,89.12,
1748,378,2,827.0,
1760,54,1,169.63,
1760,99,1,316.8,
1760,147,3,3401.88,
1765,,2,133.2,
1765,54,1,32.6,
1765,65,1,32.7,
1765,99,2,255.0,
1765,147,9,2760.8288,
1765,255,2,189.0,
1772,,2,189.0,
1772,54,1,52.8,
1772,378,2,379.8,
1783,54,1,1.68,
1783,99,1,144.3804,
1786,65,1,2082.35,
1786,99,1,1060.04,
1786,147,1,962.5,
1786,378,2,560.1,
1787,,16,1212.8,157.52
1787,18,1,2.3,
1787,65,1,22.4004,
1787,99,15,3405.6555,1515.57745
1787,147,6,824.8676,359.9084
1787,378,8,418.77985,102.27985
1788,378,1,50.9,
1791,,7,414.65,
1791,54,5,62.18,
1791,99,1,81.84,
1791,147,6,63.3,
1791,325,5,31.5,
1791,378,9,8797.34,
1799,,2,200.0,
1799,46,1,17.0,
1799,585,1,22.0,
1802,378,4,2102.7,875
1804,,13,321.5648,
1804,46,10,282.75,
1804,54,43,4051.15,
1804,65,2,36.9,
1804,99,11,601.6892,
1804,147,61,6914.66989999999,
1804,255,3,348.6,
1804,325,4,77.52,
1804,378,6,938.2,
1806,,2,92.91,
1806,18,1,132.38,
1806,65,2,86.409,
1806,147,3,155.8784,
1807,,11,2171.2528,
1807,54,2,63.36,
1807,65,6,513.84,
1807,99,6,2103.81485,
1807,147,8,2702.7492,
1807,325,7,470.0,
1807,378,18,33142.2404,
1808,54,1,1.68,
1816,65,1,160.25,
1816,147,6,3239.74,
1816,378,3,2691.95965,
1823,54,3,28.3,
1823,147,3,163.54,
1823,255,1,25.64,
1823,325,1,3.5,
1823,378,1,42.0,
1825,,4,967.3224,
1825,18,2,112.36,
1825,54,1,9.78,
1825,65,5,619.9055,
1825,147,10,1165.98,
1825,325,1,14.0,
1825,378,4,1647.62,
1826,147,3,135.29,
1826,255,1,5.81,
1829,65,2,116.9796,
1829,378,4,1425.45,
1832,,1,60.0,
1832,65,2,103.98,
1832,99,1,76.6,
1832,147,7,910.42,
1843,,19,5894.9488,74.5
1843,18,14,12809.47,
1843,46,3,76.47,
1843,54,5,55.6,
1843,65,8,291.2088,
1843,99,1,150.435,
1843,147,19,1238.42,
1843,255,1,28.33,
1843,325,1,3.5,
1843,378,6,1437.47,191.95
1846,,1,94.5,
1846,378,2,1270.3,
1851,,36,5375.21576,
1851,18,6,288.76,
1851,46,2,41.68,
1851,54,21,1490.86,
1851,65,29,22292.848,
1851,99,6,592.3208,
1851,147,48,5298.61629999999,
1851,255,2,39.42,
1851,378,53,16909.8576,
1858,18,1,216.0,
1859,,4,436.5792,
1859,65,10,2556.7188,
1859,99,3,301.4103,
1859,147,6,676.2212,
1859,378,8,1542.42,
1860,,21,1855.5,
1860,99,4,1593.6,
1860,147,2,27.06,
1860,255,2,26.02,
1860,325,11,148.8,
1860,378,22,36127.9,
1865,,7,497.1072,
1865,99,5,898.18955,
1865,147,5,351.87,
1865,378,7,2312.94,
1873,,3,1554.4,
1873,18,4,1881.08,
1873,378,8,6099.48,
1876,99,4,1116.8,
1876,147,2,174.44,
1876,378,5,2521.1,
1894,,1,33.0,
1894,54,1,36.75,
1894,65,2,343.35,
1894,147,10,2639.93,
1897,65,4,221.5386,
1897,99,1,14.22,
1897,147,1,452.62,
1906,147,1,2.09,
1915,,18,2508.0188,
1915,46,1,65.75,
1915,54,1,124.52,
1915,65,3,144.9902,
1915,99,20,4701.2948,
1915,147,18,3689.3692,
1915,255,4,90.08,
1915,378,30,33814.38,
1920,,1,105.98,105.98
1920,378,4,3925.8,
1924,,4,317.8676,
1924,46,1,1.8,
1924,54,4,39.69,
1924,65,4,369.8196,
1924,99,1,35.97991,
1924,147,4,242.1496,
1924,255,2,45.04,
1924,378,4,829.01,
1926,65,2,40.56,
1926,147,1,37.7856,
1927,378,1,569.0,
1933,,12,549.0,
1933,54,16,7235.13,847.44
1933,255,23,15097.29,
1937,65,1,429.6,
1941,,4,124.0188,
1941,46,1,6.5,
1941,54,2,26.76,
1941,65,2,73.0402,
1941,147,10,653.0504,
1941,378,6,1123.8,
1944,,2,300.8688,
1944,54,6,389.47,
1944,99,1,237.0,
1944,147,5,18875.59,
1944,255,1,193.22,
1944,378,4,792.92,
1947,,1,18.3996,
1947,65,1,7.91,
1949,65,1,2620.2,
1953,147,1,358.4,
1955,,1,96.3,
1955,54,1,125.4,
1955,65,3,333.8469,
1955,99,4,808.9512,
1955,147,5,2620.9006,
1955,378,1,1285.0,
1956,378,1,427.5,
1957,,1,74.6,
1957,147,1,69.8,
1957,255,1,116.2,
1959,99,1,104.7024,
1959,147,1,27.2499,
1959,378,2,950.0,
1963,,12,1890.018,
1963,46,2,52.0,
1963,54,20,4453.38,
1963,65,8,1594.648,
1963,99,2,313.8192,
1963,147,22,10779.5814,
1963,255,1,13.9,
1963,325,1,317.649,
1963,378,6,9865.495,
1967,,33,8044.54036,3203.7694
1967,54,10,566.06,403.68
1967,65,2,54.46,
1967,99,35,5396.00005,1355.91
1967,147,15,5131.8625,3571.8224
1967,378,22,4608.465,896.71
1969,,3,69.16,
1969,54,3,170.83,
1969,58,1,67.42,
1969,65,3,338.3408,
1969,147,5,865.74,
1970,,2,137.9164,
1970,147,2,137.4,
1970,378,7,4214.02,158.27
1971,54,2,18.48,
1971,65,1,189.8016,
1971,147,3,763.56,
1974,,1,28.1088,
1974,54,1,48.3,
1974,147,2,91.29,
1974,378,1,81.0,
1979,65,8,2949.24,39.6
1979,99,1,72.28,
1979,147,1,27.9,
1981,147,1,3.69,
1982,65,3,628.7208,
1986,,1,5.59,
1986,18,2,11.55,
1986,46,2,9.3,
1986,54,2,26.18,
1986,65,1,26.4696,
1986,147,7,136.26,
1986,255,2,17.43,
1987,,1,8316.8,
1987,65,1,1123.2,
2000,,1,73.77,
2000,65,8,1164.3285,
2000,99,3,461.492,
2000,147,13,1657.5169,
2000,378,3,1124.5,
2008,,2,1094.7,
2008,46,2,830.0,
2008,378,2,2741.1,
2009,,4,635.4,
2009,65,15,5800.8048,5663.0232
2009,99,2,89.73004,
2009,147,12,5382.0975,623.14
2009,378,5,840.78,222.99
2019,,1,28.1088,
2019,46,1,34.25,
2019,54,2,116.19,
2019,65,4,675.0296,
2019,147,5,2876.57,
2019,255,1,92.42,
2025,65,2,362.05,
2025,378,1,1027.0,
2026,65,1,18.96,
2029,65,2,201.47,
2032,54,1,42.72,
2032,147,2,19.07,
2033,,1,3.73,
2033,65,1,19.08,
2033,147,1,31.4736,
2035,54,1,8.33,
2035,99,1,7.77,
2035,147,3,340.71,
2035,255,1,1.16,
2037,378,2,855.6284,
2038,,1,7.49,7.49
2038,147,13,2480.6742,1180.1342
2038,378,2,44.4601,16.33
2040,54,1,6.9,
2041,147,1,3.76,
2044,,2,65.53,
2044,18,1,7.35,
2044,54,3,34.25,
2044,65,2,119.8002,
2044,147,4,605.55,
2044,255,1,28.33,
2046,,6,643.9086,
2046,18,2,14.0,
2046,46,1,20.5,
2046,54,2,18.76,
2046,65,5,958.8404,
2046,99,4,737.4,
2046,147,10,2797.57,
2046,255,2,112.6,
2046,378,8,4805.8,
2047,65,2,691.08,
2048,,522,31704.331,
2048,18,46,5404.0604,
2048,46,14,174.57,
2048,54,30,293.12,
2048,65,155,4451.73,
2048,99,250,15626.3802000001,
2048,147,940,94056.7155900003,
2048,255,17,333.43,
2048,325,14,2255.4944,
2048,378,107,8640.65548,
2048,379,18,141.75,
2052,147,2,1673.0,
2053,99,1,576.0,
2053,147,2,1261.7,
2053,378,2,2696.62,
2054,65,3,1678.896,1678.896
2054,147,3,392.38,341.04
2055,,3,1013.4,
2055,46,1,1.8,
2055,65,1,53.65,
2055,99,2,98.0904,
2055,147,4,447.3005,
2055,378,1,768.0,
2055,379,1,6.51,
2057,65,7,692.0345,
2062,,5,268.4884,
2062,54,5,158.48,
2062,65,7,1516.2708,187.53
2062,99,2,170.748,
2062,147,6,275.9,
2062,378,5,2509.86,
2068,54,3,4.89,
2068,147,9,2888.08,
2068,255,2,45.04,
2071,54,1,23.05,
2075,147,1,217.6,
2080,65,1,79.56,
2080,147,3,82.78,
2080,378,1,2965.0,
2081,,2,106.78,
2081,65,1,398.598,
2081,147,2,30.78,
2083,147,2,151.88016,
2089,147,2,279.36,
2102,147,1,4.3,
2105,,6,331.4301,
2105,54,1,63.64,
2105,65,7,1718.98,559.2
2105,99,2,943.2,471.6
2105,147,24,5018.2975,96.29
2114,,2,48.9304,
2114,54,2,35.85,
2114,99,1,34.1496,
2114,147,2,61.74,
2118,378,5,5412.0,
2131,46,1,3.25,
2131,54,3,13.56,
2131,147,5,215.3199,
2131,255,1,22.52,
2131,378,1,89.0,
2139,54,2,34.82,
2139,99,1,80.08,
2139,147,3,394.96,
2139,378,2,687.7,
2143,,1,38.5,
2143,65,8,163.3592,
2148,99,1,40.28,
2148,147,1,6.365,
2151,,2,358.7012,
2151,54,2,409.34,
2151,65,2,260.19,
2151,147,5,1169.7096,
2157,54,1,1.68,
2157,99,1,34.1496,
2157,147,4,89.88,
2160,378,3,938.9,
2162,378,3,265.0,
2166,18,1,3.85,
2167,,1,247.2,
2167,65,6,8115.6,1048.08
2167,99,4,6658.1968,2925.6528
2167,147,12,8811.2,2305.7
2167,255,1,1126.0,
2167,378,7,6915.88,660
2169,,5,2146.484,
2169,65,2,3333.0,
2169,99,4,2185.5744,
2169,147,7,40878.4548,
2169,378,10,82372.16,
2171,99,2,392.76,
2173,147,1,27.98,
2175,65,1,21.5004,
2177,,2,147.54,
2178,65,2,135.2106,
2178,147,1,25.58,
2178,255,1,22.52,
2188,99,1,34.1496,
2188,147,17,1384.3933,
2188,255,6,262.8,
2188,378,6,2640.0,
2189,,9,897.6308,
2189,65,3,314.77,
2189,147,5,973.23,
2191,147,2,19.75,
2195,,11,1513.0548,
2195,99,1,93.36,
2195,147,4,375.8201,
2195,255,1,30.5,
2195,378,9,1357.8905,
2195,379,1,5.99,
2204,,2,2219.52,
2204,54,1,6.72,
2204,65,14,1586.8385,
2204,99,2,17.0,
2204,147,13,426.34,
2204,325,1,280.1,
2204,378,3,196.35,
2214,,1,29.52,
2221,65,3,262.89,
2222,,2,157.1352,
2222,54,1,50.4,
2222,65,1,113.1606,
2222,147,3,516.33,
2222,255,1,278.88,
2228,99,2,790.3224,
2228,147,1,35.52,
2235,,4,276.4924,
2235,46,1,12.7,
2235,54,3,60.45,
2235,65,5,3324.1016,
2235,99,1,154.72,
2235,147,7,4130.96932,
2235,255,1,56.66,
2235,378,3,4791.86,
2239,147,1,325.2,
2241,147,1,16.79,
2241,378,1,465.0,
2242,378,1,5980.0,
2245,65,10,3016.47,
2245,147,8,301.65,
2247,,1,112.26015,112.26015
2247,18,2,354.07,354.07
2247,54,1,84.17,84.17
2251,,3,11.19,
2251,65,2,156.1176,
2251,99,1,34.1496,
2251,147,3,297.75,
2251,378,3,318.6,
2254,,1,34.29,
2254,65,2,64.5792,
2254,99,2,132.64,
2254,147,2,39.82,
2254,378,2,930.0,
2258,,1,309.5532,
2266,99,1,751.6,
2266,378,1,472.5,
2267,378,1,1860.0,
2272,378,5,982.92,
2273,,20,432.29,
2273,14,3,49.26,
2273,18,3,117.9,
2273,46,7,256.27,
2273,54,80,3760.13999999999,
2273,65,20,531.2154,
2273,99,28,10403.1452,
2273,147,34,881.4576,
2273,255,5,190.92,
2273,378,6,6772.5,
2280,,7,317.75,
2280,18,5,322.2,
2280,54,7,83.35,
2280,65,7,528.2736,
2280,99,4,254.825,
2280,147,10,567.9916,
2280,255,1,13.9,
2280,325,3,45.0,
2280,378,5,1625.0,
2281,,11,3682.13,
2281,54,5,139.5,
2281,99,8,844.01,
2281,147,23,2757.992,
2281,378,14,1685.67,
2284,147,1,121.73,
2286,147,5,74.15,
2289,65,3,121.68,
2289,147,2,6.21,
2292,,2,123.6,
2292,54,2,80.64,
2292,65,1,199.3008,
2292,147,5,1050.79,552.65
2292,378,3,959.6,
2295,,1,33.69,
2295,147,6,93.055,
2295,378,5,306.71,
2300,46,2,35.75,
2300,65,4,2568.66,
2300,99,2,227.0376,
2300,147,8,2462.52,
2301,54,1,4.69,
2301,147,1,2.08,
2301,378,2,653.1,
2303,65,4,3408.4872,
2325,378,2,1196.0,
2327,147,1,98.1,
2338,,1,73.77,
2338,65,1,87.1,
2338,147,2,141.4264,
2338,378,1,474.0,
2340,65,1,18.75,
2340,147,1,54.96,
2340,378,2,102.5,
2345,54,3,183.6,28.3
2345,65,2,273.6594,182.4282
2345,99,1,97.0488,97.0488
2345,147,2,763.14,656.94
2345,378,2,390.48,255.48
2355,,5,4137.7832,
2355,99,1,398.4,
2355,378,10,15506.1,
2356,,1,3.73,
2356,54,1,6.9,
2356,147,2,14.95,
2356,378,2,1171.85,
2366,99,5,2513.0112,
2368,,1,161.0,
2368,46,1,140.72,
2368,147,4,974.4,
2368,378,2,257.96,
2372,18,2,540.0,
2372,147,2,476.0,
2378,,9,814.82,
2378,46,1,58.5,
2378,54,8,310.32,
2378,65,7,867.7236,
2378,99,4,378.95,
2378,147,38,8089.886,985.35
2378,325,13,1048.5,
2378,378,22,15387.8,
2381,147,2,861.3,
2381,378,1,10.6,
2384,54,2,80.52,
2384,147,1,211.0,
2387,,2,57.75,
2387,18,2,81.54,
2387,65,1,31.08,
2387,147,4,141.8352,
2392,,2,67.17,
2392,46,1,35.75,
2392,54,4,206.16,
2392,147,5,4287.79,
2395,,12,438.99,
2395,18,2,14.7,
2395,46,2,6.2,
2395,54,22,1175.68,
2395,65,22,6815.9541,3655.74
2395,99,5,308.4189,
2395,147,41,8250.7292,
2395,255,8,132.4208,
2395,378,4,798.485,
2402,147,1,18.8928,
2403,,1,27.74,
2411,,2,365.2004,
2415,,1,89.85,
2415,378,1,89.0,
2416,99,2,767.52,383.76
2418,54,3,20.7,
2418,65,8,2711.6588,642
2418,99,3,450.96,
2418,147,14,222.2396,
2418,378,24,9469.2088,
2419,65,1,37.5,
2426,65,2,620.4,
2426,147,1,569.5,
2426,378,3,1137.85,
2431,,2,14.92,
2431,54,2,33.6,
2431,65,2,188.6784,
2431,99,2,194.0976,
2431,147,4,343.56,
2431,378,4,3152.72,
2434,,1,19.08,
2434,65,1,18.75,
2434,147,2,142.29,
2434,378,1,80.07,
2435,65,1,31.48,
2440,,1,654.6,
2440,147,3,1723.3604,
2445,65,4,288.9376,
2445,147,1,19.98,
2445,378,2,56.33,
2446,,1,55.1988,
2446,99,1,398.4,
2446,378,1,590.0,
2452,,15,1728.27855,
2452,65,1,129.702,
2452,99,8,378.51,
2452,147,8,478.88941,
2452,378,8,1906.6,
2467,65,3,3361.89,
2472,147,1,9.8,
2475,65,1,24.8196,
2475,99,1,128.2,
2475,378,1,105.6,
2477,378,1,1059.4,
2482,65,3,2102.3208,990
2482,99,2,555.0,
2482,147,3,2606.92,
2482,378,1,1335.0,
2487,,7,550.69,
2487,18,2,42.0,
2487,54,3,218.9,
2487,65,8,839.0948,
2487,99,1,360.0,
2487,147,11,1658.175,
2487,378,10,2325.2,
2493,147,1,376.28,
2502,378,1,57.5,
2507,,2,5689.6,
2507,147,7,5754.8265,
2507,378,2,5400.0,
2512,54,1,6.72,
2512,65,1,13.82,
2512,99,1,79.78,
2512,147,3,333.43,
2513,,2,141.72,
2513,65,4,675.2792,
2513,99,2,467.25,
2513,147,4,750.3292,
2513,378,3,2341.6,
2514,99,2,34.55,
2514,147,2,24.24,
2514,378,2,367.41,
2516,,3,351.7924,
2516,65,5,220.92,
2516,147,10,561.78,
2516,378,2,102.3,
2517,147,13,1289.0,
2519,65,1,142.8,
2525,,8,944.02,203.46
2525,99,20,3391.3434,1024.0794
2525,147,19,3326.65,2161.0
2527,,2,437.44,
2527,46,1,65.0,
2527,54,2,100.8,
2527,65,2,393.3144,
2527,99,2,175.6224,
2527,147,6,2293.5408,
2527,378,4,688.56,
2530,65,1,74.4588,
2530,147,2,148.8083,
2531,65,1,446.64,
2540,378,1,518.5,
2542,378,1,419.55,
2543,,1,65.64,
2543,65,1,93.9292,
2557,65,2,147.46,
2558,,1,29.52,
2568,,3,193.0508,
2568,65,1,35.0598,
2568,99,2,68.05053,
2568,147,6,148.65,
2568,378,6,270.16,
2579,,6,1134.691,
2579,65,12,83583.7756,
2579,99,11,1524.6516,
2579,147,5,1396.7804,
2579,378,14,11935.8,
2582,147,2,604.55,
2585,,1,105.0,
2585,378,2,1969.7,
2587,147,3,251.18,
2592,,2,283.5,
2592,378,1,445.0,
2598,65,1,84.9,
2599,54,1,7.5,
2599,65,2,141.36,
2599,147,6,302.48,
2602,54,1,7.5,
2602,147,3,102.5636,
2610,147,1,927.2,
2610,378,1,445.0,
2617,147,4,210.9696,
2621,147,1,125.0,
2625,99,6,1860.34,
2625,147,3,4489.86,
2628,,3,349.9612,
2628,54,3,251.69,
2628,65,1,58.4,
2628,147,4,670.52,
2628,255,1,202.68,
2628,378,1,153.48,
2629,,4,330.72,
2629,54,4,79.61,
2629,65,2,412.2,
2629,147,9,1431.6896,
2629,255,2,203.35,
2629,325,1,140.05,
2629,378,4,2596.04,
2637,147,2,31.46,
2638,,11,640.1208,
2638,65,10,230.1288,
2638,147,31,2889.6986,
2639,378,2,90.3,
2641,65,3,186.5908,
2641,147,2,240.951,
2712,,1,27.92,
2712,147,4,1737.12,
2730,,1,282.5,
2730,18,1,3.85,
2730,65,3,247.8084,
2730,147,3,22.03,
2730,255,1,100.97,
2730,378,1,28.09,
2731,,4,37.95,
2731,18,1,3.09,
2731,65,5,117.69,
2731,99,1,32.6604,
2731,147,5,74.92,
2734,,5,158.24,
2734,54,1,53.6,
2734,65,3,174.4,
2734,147,7,1674.01,
2734,255,1,29.05,
2734,378,2,973.33,
2737,99,1,398.4,
2737,378,1,480.5,
2738,,1,12.99,
2738,54,3,41.0,
2738,147,4,27.26,
2747,65,1,521.8128,
2760,,15,1460.02,
2760,46,1,20.4,
2760,54,4,2167.4,
2760,147,21,7845.1908,
2760,378,17,3667.11,
2764,,1,195.6,
2764,65,1,553.21,
2764,147,4,1835.14,
2764,378,1,1026.5,
2767,65,5,458.3406,
2768,46,1,19.5,
2768,54,2,79.44,
2768,147,10,1323.18,
2770,,1,158.85,
2770,18,1,15.4,
2770,54,1,43.55,
2770,65,1,238.7475,
2770,147,3,425.5404,
2770,255,1,67.56,
2770,378,2,1101.13,
2777,,1,96.56065,
2777,147,1,62.3864,
2779,,2,130.4,
2779,147,15,2136.68,
2779,255,2,188.68,
2780,65,2,223.1676,
2782,,3,2351.34,
2782,65,2,690.66,
2782,99,1,154.88,
2782,147,4,2251.02,
2782,378,1,1221.597,
2785,147,1,6.46,
2793,,1,199.0,
2793,54,1,84.0,
2793,65,1,1031.4,
2793,99,1,767.75,
2793,147,3,3005.8,
2793,255,2,1148.64,
2794,147,2,118.8,
2797,99,1,74.28,
2797,147,2,72.5901,
2802,,5,111.9,
2802,46,1,58.64,
2802,99,2,84.9408,
2802,147,7,887.81096,
2802,379,3,48.12,
2803,65,1,1961.7372,
2805,,9,1953.86,
2805,54,6,427.5,
2805,65,26,10734.6292,
2805,99,7,896.35,
2805,147,34,8407.1932,
2805,255,1,1103.71,
2805,325,3,1890.03,
2805,378,10,8258.305,
2807,54,1,7.5,
2807,147,1,17.5,
2809,,1,73.77,
2809,99,2,102.98,
2809,147,2,181.1168,
2812,,1,25.98,
2812,147,4,169.38,
2814,,1,7.76,
2814,65,4,836.64,
2814,147,2,59.44,
2816,54,2,113.0,
2816,65,2,1335.9924,
2816,99,1,156.252,
2816,147,5,823.19,
2816,255,1,101.26,
2817,,9,2372.9008,959.08
2817,65,40,21537.5722,17508.0718
2817,99,2,209.72,75.32
2817,147,97,88644.5116,67099.44
2819,65,5,2346.5388,
2819,378,1,460.0,
2820,,5,1596.44,
2820,46,3,9.75,
2820,54,3,33.46,
2820,65,19,4250.7164,
2820,99,3,1290.205,
2820,147,13,3580.4592,
2820,325,1,140.05,
2820,378,5,10121.03,
2823,,9,524.464,
2823,147,11,297.308,
2823,378,12,4778.3392,
2830,,1,55.1988,
2830,99,1,1992.0,
2830,378,1,634.2,
2833,65,4,4916.4,
2834,,3,21502.78,
2834,65,1,3138.04,
2834,99,1,73.8,
2834,147,4,17447.0124,
2837,,2,12.42,
2837,46,1,3.25,
2837,54,2,5.7,
2837,65,5,309.1096,
2837,147,4,179.18,
2841,,1,64.9,
2841,147,3,189.91,
2845,,2,225.019924,112.509962
2845,18,1,22.18,
2845,65,3,446.6892,290.7792
2845,99,8,376.17,49.33
2845,147,3,60.16,54.08
2845,378,7,5861.35,158.175
2845,379,1,28.5904,28.5904
2851,65,9,2237.0916,483.7104
2861,,1,26.9,
2861,255,2,130.72,
2861,378,1,38.9,
2862,65,1,31.48,
2862,147,1,12.18,
2864,99,3,629.58,
2864,147,8,941.08,
2867,,4,129.26,
2867,54,1,1.63,
2867,65,7,1788.6796,
2867,99,1,30.0,
2867,147,13,1845.8404,
2867,378,4,1267.2896,
2868,255,1,4.99,
2868,325,1,278.0,
2868,378,3,1411.4,
2884,378,2,1142.2,
2885,,4,2350.24,1849
2885,46,3,1796.6,
2885,65,12,3944.0394,
2885,99,4,576.7,
2885,147,3,1084.84,
2885,325,1,2257.0,
