id,name,updated_at,level,lft,parent_id,rght,tree_id,slug,slug_list
479,Palito de Sorvete,2019-10-25 15:48:35.353685+00,2,83,476,84,12,palito-de-sorvete,"embalagens-e-descartaveis,embalagens-e-descartaveis/palitos,embalagens-e-descartaveis/palitos/palito-de-sorvete"
530,Corretivo,2019-10-31 00:58:55.284941+00,2,15,525,16,31,corretivo,"papelaria-e-escritorio,papelaria-e-escritorio/escolar,papelaria-e-escritorio/escolar/corretivo"
498,Sacos de Papel,2019-10-28 13:35:02.220247+00,2,115,496,116,12,sacos-de-papel,"embalagens-e-descartaveis,embalagens-e-descartaveis/sacos-e-sacolas,embalagens-e-descartaveis/sacos-e-sacolas/sacos-de-papel"
536,Escritório,2019-10-26 19:07:08.332553+00,1,28,58,79,31,escritorio,"papelaria-e-escritorio,papelaria-e-escritorio/escritorio"
528,Canetas,2019-10-30 12:51:28.618202+00,2,11,525,12,31,canetas,"papelaria-e-escritorio,papelaria-e-escritorio/escolar,papelaria-e-escritorio/escolar/canetas"
477,Palito de Dente,2019-10-30 20:23:59.223017+00,2,79,476,80,12,palito-de-dente,"embalagens-e-descartaveis,embalagens-e-descartaveis/palitos,embalagens-e-descartaveis/palitos/palito-de-dente"
507,Papel Descartável,2019-10-31 02:59:56.952667+00,1,86,18,105,12,papel-descartavel,"embalagens-e-descartaveis,embalagens-e-descartaveis/papel-descartavel"
522,"Kit Prato, Garfo e Faca",2019-10-28 13:35:04.538997+00,2,43,520,44,12,kit-prato-garfo-e-faca,"embalagens-e-descartaveis,embalagens-e-descartaveis/kit-festa,embalagens-e-descartaveis/kit-festa/kit-prato-garfo-e-faca"
234,Creme de Leite,2019-10-30 19:48:59.746372+00,2,117,232,118,24,creme-de-leite,"mercearia,mercearia/doces-e-sobremesas,mercearia/doces-e-sobremesas/creme-de-leite"
497,Sacos de Lixo,2019-10-30 16:25:02.760263+00,2,113,496,114,12,sacos-de-lixo,"embalagens-e-descartaveis,embalagens-e-descartaveis/sacos-e-sacolas,embalagens-e-descartaveis/sacos-e-sacolas/sacos-de-lixo"
523,Kit Prato e Garfo,2019-10-24 19:43:48.380509+00,2,41,520,42,12,kit-prato-e-garfo,"embalagens-e-descartaveis,embalagens-e-descartaveis/kit-festa,embalagens-e-descartaveis/kit-festa/kit-prato-e-garfo"
504,Colher Descartável,2019-10-30 22:18:18.454051+00,2,125,503,126,12,colher-descartavel,"embalagens-e-descartaveis,embalagens-e-descartaveis/talheres-descartaveis,embalagens-e-descartaveis/talheres-descartaveis/colher-descartavel"
524,Outras Embalagens,2019-10-30 12:44:58.684494+00,1,76,18,77,12,outras-embalagens,"embalagens-e-descartaveis,embalagens-e-descartaveis/outras-embalagens"
506,Faca Descartável,2019-10-30 23:17:30.047179+00,2,127,503,128,12,faca-descartavel,"embalagens-e-descartaveis,embalagens-e-descartaveis/talheres-descartaveis,embalagens-e-descartaveis/talheres-descartaveis/faca-descartavel"
502,Sacolas,2019-10-30 00:29:10.165287+00,2,111,496,112,12,sacolas,"embalagens-e-descartaveis,embalagens-e-descartaveis/sacos-e-sacolas,embalagens-e-descartaveis/sacos-e-sacolas/sacolas"
232,Doces e Sobremesas,2019-10-30 20:00:46.14275+00,1,106,147,133,24,doces-e-sobremesas,"mercearia,mercearia/doces-e-sobremesas"
246,"Catchup, Maionese e Mostarda",2019-10-30 19:23:33.545399+00,2,251,242,252,24,catchup-maionese-e-mostarda,"mercearia,mercearia/temperos-e-condimentos,mercearia/temperos-e-condimentos/catchup-maionese-e-mostarda"
190,Açúcar e Adoçantes,2019-10-30 06:47:34.12153+00,1,10,147,21,24,acucar-e-adocantes,"mercearia,mercearia/acucar-e-adocantes"
97,Sucos Em Pó,2019-10-30 19:45:58.632613+00,2,67,87,68,2,sucos-em-po,"bebidas,bebidas/bebidas-nao-alcoolicas,bebidas/bebidas-nao-alcoolicas/sucos-em-po"
519,Mochila para Motoboy,2019-10-30 19:52:00.742173+00,1,74,18,75,12,mochila-para-motoboy,"embalagens-e-descartaveis,embalagens-e-descartaveis/mochila-para-motoboy"
74,Espumante,2019-10-30 23:48:28.726619+00,2,19,66,20,2,espumante,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/espumante"
237,Leite Condensado,2019-10-31 00:57:38.731074+00,2,127,232,128,24,leite-condensado,"mercearia,mercearia/doces-e-sobremesas,mercearia/doces-e-sobremesas/leite-condensado"
96,"Suco, Néctar e Refresco",2019-10-30 18:48:16.121765+00,2,65,87,66,2,suco-nectar-e-refresco,"bebidas,bebidas/bebidas-nao-alcoolicas,bebidas/bebidas-nao-alcoolicas/suco-nectar-e-refresco"
650,Torradas,2019-10-30 12:45:02.109192+00,2,71,202,72,24,torradas,"mercearia,mercearia/biscoitos-torradas-e-salgadinhos,mercearia/biscoitos-torradas-e-salgadinhos/torradas"
166,Cappuccino,2019-10-30 12:45:58.739368+00,2,83,162,84,24,cappuccino,"mercearia,mercearia/cafe,mercearia/cafe/cappuccino"
251,Molhos Variados,2019-10-30 19:24:27.979275+00,2,257,242,258,24,molhos-variados,"mercearia,mercearia/temperos-e-condimentos,mercearia/temperos-e-condimentos/molhos-variados"
128,Bebidas Lácteas,2019-10-31 02:51:39.831123+00,2,17,127,18,16,bebidas-lacteas,"frios-e-laticinios,frios-e-laticinios/lacteos,frios-e-laticinios/lacteos/bebidas-lacteas"
724,Cupim,2019-10-31 00:43:38.687448+00,2,39,652,40,6,cupim,"carnes-aves-e-peixes,carnes-aves-e-peixes/carne-bovina,carnes-aves-e-peixes/carne-bovina/cupim"
170,Farinha de Rosca,2019-10-30 19:48:57.399532+00,2,141,167,142,24,farinha-de-rosca,"mercearia,mercearia/farinha,mercearia/farinha/farinha-de-rosca"
740,Flocos para Purê de Batata,2019-10-30 19:50:34.703026+00,2,153,167,154,24,flocos-para-pure-de-batata,"mercearia,mercearia/farinha,mercearia/farinha/flocos-para-pure-de-batata"
177,Grãos e Sementes,2019-10-30 22:30:15.248407+00,1,172,147,175,24,graos-e-sementes,"mercearia,mercearia/graos-e-sementes"
79,Pisco,2019-10-30 14:21:08.040323+00,2,27,66,28,2,pisco,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/pisco"
277,Hidratante Corporal,2019-10-28 18:53:02.69175+00,2,59,272,60,19,hidratante-corporal,"higiene-pessoal-e-perfumaria,higiene-pessoal-e-perfumaria/corpo,higiene-pessoal-e-perfumaria/corpo/hidratante-corporal"
172,Farinha de Trigo Especial,2019-10-30 19:45:45.701219+00,2,143,167,144,24,farinha-de-trigo-especial,"mercearia,mercearia/farinha,mercearia/farinha/farinha-de-trigo-especial"
230,"Molho, Extrato e Polpa de Tomate",2019-10-30 19:47:33.345352+00,2,215,209,216,24,molho-extrato-e-polpa-de-tomate,"mercearia,mercearia/massas-e-molhos,mercearia/massas-e-molhos/molho-extrato-e-polpa-de-tomate"
240,Bomboniere,2019-10-30 23:49:20.255497+00,1,74,147,75,24,bomboniere,"mercearia,mercearia/bomboniere"
71,Champagne,2019-10-31 00:10:25.406114+00,2,13,66,14,2,champagne,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/champagne"
131,Leite Fermentado,2019-10-29 15:28:58.635558+00,2,23,127,24,16,leite-fermentado,"frios-e-laticinios,frios-e-laticinios/lacteos,frios-e-laticinios/lacteos/leite-fermentado"
149,Azeitonas,2019-10-30 21:09:19.205491+00,2,91,148,92,24,azeitonas,"mercearia,mercearia/conservas-e-enlatados,mercearia/conservas-e-enlatados/azeitonas"
68,Cachaça,2019-10-30 21:53:26.333405+00,2,5,66,6,2,cachaca,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/cachaca"
67,Aperitivo,2019-10-30 19:52:32.134912+00,2,3,66,4,2,aperitivo,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/aperitivo"
233,Confeitos e Granulados,2019-10-30 19:56:55.453268+00,2,115,232,116,24,confeitos-e-granulados,"mercearia,mercearia/doces-e-sobremesas,mercearia/doces-e-sobremesas/confeitos-e-granulados"
83,Tequila,2019-10-31 00:29:39.094551+00,2,35,66,36,2,tequila,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/tequila"
116,Leite Desnatado,2019-10-30 19:56:52.204381+00,2,29,115,30,16,leite-desnatado,"frios-e-laticinios,frios-e-laticinios/leites,frios-e-laticinios/leites/leite-desnatado"
734,Polenta,2019-10-30 19:57:58.814749+00,1,18,52,19,10,polenta,"congelados,congelados/polenta"
214,Macarrão Concha e Conchinha,2019-10-30 12:53:00.450523+00,2,185,209,186,24,macarrao-concha-e-conchinha,"mercearia,mercearia/massas-e-molhos,mercearia/massas-e-molhos/macarrao-concha-e-conchinha"
85,Vodka,2019-10-30 22:26:08.340904+00,2,41,66,42,2,vodka,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/vodka"
735,Mandioca,2019-10-31 00:59:42.629817+00,1,12,52,13,10,mandioca,"congelados,congelados/mandioca"
114,Margarinas e Manteigas,2019-10-30 19:42:43.325698+00,1,38,99,39,16,margarinas-e-manteigas,"frios-e-laticinios,frios-e-laticinios/margarinas-e-manteigas"
65,Bebidas,2019-10-31 03:44:06.325521+00,0,1,,72,2,bebidas,bebidas
212,Macarrão Cabelo de Anjo,2019-10-24 08:44:01.1235+00,2,181,209,182,24,macarrao-cabelo-de-anjo,"mercearia,mercearia/massas-e-molhos,mercearia/massas-e-molhos/macarrao-cabelo-de-anjo"
733,Potes e Tampas Descartáveis,2019-10-31 01:47:56.742748+00,1,106,18,107,12,potes-e-tampas-descartaveis,"embalagens-e-descartaveis,embalagens-e-descartaveis/potes-e-tampas-descartaveis"
146,Tortas Doces e Salgadas,2019-10-24 19:56:20.654168+00,1,28,52,29,10,tortas-doces-e-salgadas,"congelados,congelados/tortas-doces-e-salgadas"
739,Fubá,2019-10-30 19:48:36.062917+00,2,155,167,156,24,fuba,"mercearia,mercearia/farinha,mercearia/farinha/fuba"
684,Abadejo,2019-10-28 16:28:35.588425+00,2,73,654,74,6,abadejo,"carnes-aves-e-peixes,carnes-aves-e-peixes/peixes-e-frutos-do-mar,carnes-aves-e-peixes/peixes-e-frutos-do-mar/abadejo"
144,Sorvetes,2019-10-28 12:12:37.601591+00,1,26,52,27,10,sorvetes,"congelados,congelados/sorvetes"
80,Rum,2019-10-30 19:51:45.173812+00,2,29,66,30,2,rum,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/rum"
731,Marmitex de Plástico,2019-10-30 21:07:55.046452+00,2,69,463,70,12,marmitex-de-plastico,"embalagens-e-descartaveis,embalagens-e-descartaveis/marmitas-e-bandejas,embalagens-e-descartaveis/marmitas-e-bandejas/marmitex-de-plastico"
199,Cereais e Mingau,2019-10-29 04:28:21.045347+00,2,23,198,24,24,cereais-e-mingau,"mercearia,mercearia/alimento-infantil,mercearia/alimento-infantil/cereais-e-mingau"
210,Macarrão Argola e Argolinha,2019-10-28 11:47:15.365783+00,2,177,209,178,24,macarrao-argola-e-argolinha,"mercearia,mercearia/massas-e-molhos,mercearia/massas-e-molhos/macarrao-argola-e-argolinha"
243,Alho e Cebola,2019-10-30 20:01:39.333442+00,2,243,242,244,24,alho-e-cebola,"mercearia,mercearia/temperos-e-condimentos,mercearia/temperos-e-condimentos/alho-e-cebola"
69,Catuaba,2019-10-30 19:51:56.72418+00,2,7,66,8,2,catuaba,"bebidas,bebidas/bebidas-alcoolicas,bebidas/bebidas-alcoolicas/catuaba"
218,Macarrão Gravata,2019-10-29 22:13:58.166826+00,2,193,209,194,24,macarrao-gravata,"mercearia,mercearia/massas-e-molhos,mercearia/massas-e-molhos/macarrao-gravata"
732,Loção Pós Barba,2019-10-28 15:53:54.356668+00,2,9,256,10,19,locao-pos-barba,"higiene-pessoal-e-perfumaria,higiene-pessoal-e-perfumaria/barba,higiene-pessoal-e-perfumaria/barba/locao-pos-barba"
174,Polvilho,2019-10-30 12:55:41.253395+00,2,157,167,158,24,polvilho,"mercearia,mercearia/farinha,mercearia/farinha/polvilho"
121,Frios e Embutidos,2019-10-30 10:53:47.606814+00,1,4,99,15,16,frios-e-embutidos,"frios-e-laticinios,frios-e-laticinios/frios-e-embutidos"
744,Mistura para Panificação e Confeitaria,2019-10-30 19:52:25.00194+00,1,222,147,223,24,mistura-para-panificacao-e-confeitaria,"mercearia,mercearia/mistura-para-panificacao-e-confeitaria"
143,Sobremesas,2019-10-31 02:27:07.161577+00,1,24,52,25,10,sobremesas,"congelados,congelados/sobremesas"
723,Algodão,2019-10-29 19:34:03.869868+00,2,127,319,128,19,algodao,"higiene-pessoal-e-perfumaria,higiene-pessoal-e-perfumaria/saude,higiene-pessoal-e-perfumaria/saude/algodao"
130,Iogurte,2019-10-31 00:55:52.311839+00,2,21,127,22,16,iogurte,"frios-e-laticinios,frios-e-laticinios/lacteos,frios-e-laticinios/lacteos/iogurte"
235,Doces e Goiabadas,2019-10-31 03:35:43.479694+00,2,119,232,120,24,doces-e-goiabadas,"mercearia,mercearia/doces-e-sobremesas,mercearia/doces-e-sobremesas/doces-e-goiabadas"
645,Cookies,2019-10-30 12:47:15.190992+00,2,61,202,62,24,cookies,"mercearia,mercearia/biscoitos-torradas-e-salgadinhos,mercearia/biscoitos-torradas-e-salgadinhos/cookies"
238,Coco Ralado,2019-10-30 19:52:03.127939+00,2,113,232,114,24,coco-ralado,"mercearia,mercearia/doces-e-sobremesas,mercearia/doces-e-sobremesas/coco-ralado"
736,Bacon,2019-10-31 02:35:28.463187+00,2,107,656,108,6,bacon,"carnes-aves-e-peixes,carnes-aves-e-peixes/secas-salgadas-e-defumadas,carnes-aves-e-peixes/secas-salgadas-e-defumadas/bacon"
241,Sopas e cremes,2019-10-30 19:48:26.310436+00,1,240,147,241,24,sopas-e-cremes,"mercearia,mercearia/sopas-e-cremes"
209,Massas e Molhos,2019-10-30 20:03:23.335747+00,1,176,147,221,24,massas-e-molhos,"mercearia,mercearia/massas-e-molhos"
